MAC; alternativas; MasProb; Elección; MaxProb; ElecProb; velocidad
21; 2; 0; 0; 1; 1; 18,6524590883961
21; 2; 0; 0; 1; 1; 12,5729410377474
32; 10; 0; 0; 0,999991971906754; 0,999991971906754; 16,1582808268687
35; 2; 0; 0; 1; 1; 8,08261264722958
37; 2; 0; 0; 1; 1; 14,1361078679021
40; 2; 0; 0; 1; 1; 18,627976802465
46; 10; 0; 0; 0,999988942467745; 0,999988942467745; 17,8390235497265
54; 2; 0; 0; 1; 1; 17,8579651420215
65; 2; 0; 0; 1; 1; 20,3500061355891
65; 2; 0; 0; 0,99999755149373; 0,99999755149373; 14,8906424705371
68; 2; 0; 0; 1; 1; 18,8523859821016
69; 16; 0; 0; 1; 1; 20,5644581680809
74; 12; 0; 0; 1; 1; 19,9613498634013
77; 2; 0; 0; 0,999996733833475; 0,999996733833475; 17,4007204614761
78; 2; 0; 0; 1; 1; 17,4086875907271
89; 2; 0; 0; 0,999998971977512; 0,999998971977512; 20,3377584981459
92; 2; 0; 0; 1; 1; 15,2531814187982
92; 2; 0; 0; 0,999994019837582; 0,999994019837582; 16,1577869955733
98; 2; 0; 0; 1; 1; 22,3359637058055
106; 2; 0; 0; 1; 1; 14,136083146105
108; 2; 0; 0; 1; 1; 19,7428631954805
113; 10; 0; 0; 0,999998370588005; 0,999998370588005; 18,8513276313468
117; 18; 0; 0; 0,999836992557022; 0,999836992557022; 18,8410060622783
133; 2; 0; 0; 1; 1; 9,72561143268942
138; 10; 0; 0; 1; 1; 20,3296405778406
144; 2; 0; 0; 1; 1; 17,2237500462374
146; 16; 0; 0; 1; 1; 13,9779756433504
147; 2; 0; 0; 1; 1; 20,3500061355891
148; 15; 0; 0; 1; 1; 17,4068257248879
158; 13; 0; 0; 1; 1; 12,0929501493199
159; 2; 0; 0; 1; 1; 20,5717031294722
159; 2; 0; 0; 1; 1; 12,5498914915544
164; 2; 0; 0; 1; 1; 10,7143236284308
164; 2; 0; 0; 1; 1; 7,7895992128715
170; 2; 0; 0; 1; 1; 15,9542597898611
172; 18; 0; 0; 0,999846206925606; 0,999846206925606; 19,4906959264948
172; 2; 0; 0; 1; 1; 18,627976802465
176; 12; 0; 0; 1; 1; 18,8523859821013
179; 2; 0; 0; 1; 1; 16,1634810302996
179; 2; 0; 0; 1; 1; 16,1355747748557
180; 18; 0; 0; 0,999951395032852; 0,999951395032852; 19,2794448499719
180; 2; 0; 0; 1; 1; 5,94985373988152
191; 10; 0; 0; 0,999892909824656; 0,999892909824656; 18,6401230738838
197; 2; 0; 0; 1; 1; 5,80023122916221
198; 2; 0; 0; 1; 1; 5,51729314968321
199; 2; 0; 0; 0,999998460855783; 0,999998460855783; 17,2088725753542
203; 2; 0; 0; 0,999995829595079; 0,999995829595079; 17,3703954948481
207; 2; 0; 0; 1; 1; 18,643030923576
218; 2; 0; 0; 1; 1; 18,6541722909566
223; 2; 0; 0; 0,999995816480064; 0,999995816480064; 17,3703954948481
230; 2; 0; 0; 1; 1; 18,6541722909566
231; 2; 0; 0; 1; 1; 15,0729628076998
235; 10; 0; 0; 1; 1; 16,9640316903657
235; 2; 0; 0; 1; 1; 14,8906424705371
240; 2; 0; 0; 1; 1; 14,9233378327653
242; 2; 0; 0; 1; 1; 15,9542597898611
244; 2; 0; 0; 1; 1; 21,2063336061505
244; 18; 0; 0; 0,999996058072078; 0,999996058072078; 17,6615895598307
257; 2; 0; 0; 1; 1; 14,9233518616468
263; 2; 0; 0; 0,999996118171846; 0,999996118171846; 17,4006936875405
273; 2; 0; 0; 1; 1; 18,8481108614733
281; 19; 0; 0; 1; 1; 3,88357705369966
286; 10; 0; 0; 1; 1; 18,6491309070677
286; 2; 0; 0; 0,999998793644578; 0,999998793644578; 15,9542597898612
295; 2; 0; 0; 1; 1; 13,1711029765345
302; 16; 0; 0; 1; 1; 20,5540585595719
321; 10; 0; 0; 0,999988237935985; 0,999988237935985; 15,4238135165565
324; 10; 0; 0; 1; 1; 15,9692884202657
329; 10; 0; 0; 0,998191734096448; 0,998191734096448; 10,7624800135723
332; 2; 0; 0; 1; 1; 18,8481108614733
332; 2; 0; 0; 1; 1; 14,9201089239514
333; 2; 0; 0; 1; 1; 16,9671473838914
336; 2; 0; 0; 1; 1; 22,617733033768
340; 16; 0; 0; 1; 1; 14,1380636211076
341; 2; 0; 0; 1; 1; 17,4006936874866
350; 2; 0; 0; 1; 1; 15,0806011958217
351; 26; 0; 0; 0,987753646411118; 0,987753646411118; 8,48330337553433
352; 16; 0; 0; 1; 1; 16,1555235955233
358; 2; 0; 0; 1; 1; 15,9858309899479
362; 2; 0; 0; 1; 1; 5,3259300702823
362; 2; 0; 0; 1; 1; 13,9822010685903
362; 2; 0; 0; 1; 1; 5,37852492495188
363; 10; 0; 0; 1; 1; 15,4017448246964
365; 16; 0; 0; 1; 1; 13,9599773167535
368; 10; 0; 0; 1; 1; 16,1437277069765
372; 2; 0; 0; 1; 1; 16,7814337161584
372; 2; 0; 0; 1; 1; 21,1813441679764
377; 2; 0; 0; 0,999993561989174; 0,999993561989174; 17,3703954948481
377; 2; 0; 0; 1; 1; 13,9906423702938
379; 2; 0; 0; 1; 1; 15,9542597898611
379; 16; 0; 0; 1; 1; 11,3104519924445
380; 2; 0; 0; 1; 1; 8,990945723073
386; 10; 0; 0; 1; 1; 11,5713862633373
400; 2; 0; 0; 1; 1; 17,2048118041493
402; 2; 0; 0; 0,999983664628683; 0,999983664628683; 21,1838404652817
402; 10; 0; 0; 1; 1; 15,9729346472873
408; 2; 0; 0; 1; 1; 10,6361731932407
408; 16; 0; 0; 1; 1; 18,8507514948101
412; 2; 0; 0; 1; 1; 15,9858309899479
416; 2; 0; 0; 1; 1; 5,20207123143853
416; 16; 0; 0; 1; 1; 18,8507533207409
418; 18; 0; 0; 1; 1; 21,7390254157712
428; 2; 0; 0; 0,999986854205248; 0,999986854205248; 15,0806243999459
429; 16; 0; 0; 1; 1; 17,3918957042532
434; 2; 0; 0; 1; 1; 15,9823178249128
439; 10; 0; 0; 1; 1; 14,9080723374681
441; 10; 0; 0; 1; 1; 19,4439001978059
443; 2; 0; 0; 0,999990399045459; 0,999990399045459; 16,1296529595018
443; 2; 0; 0; 1; 1; 17,4086875907271
445; 2; 0; 0; 1; 1; 14,0049567649821
454; 2; 0; 0; 1; 1; 7,4453212352685
454; 16; 0; 0; 1; 1; 17,400693687517
463; 10; 0; 0; 1; 1; 11,9872510736118
468; 2; 0; 0; 1; 1; 15,9893055660501
473; 2; 0; 0; 1; 1; 14,8906424705371
482; 2; 0; 0; 1; 1; 14,9098406862405
482; 2; 0; 0; 1; 1; 20,3054215507324
484; 2; 0; 0; 1; 1; 17,4006936874866
484; 2; 0; 0; 1; 1; 15,0598697898653
493; 2; 0; 0; 1; 1; 12,4361265513723
495; 24; 0; 0; 0,999911897324362; 0,999911897324362; 18,8498121384444
498; 2; 0; 0; 1; 1; 14,9272500400725
524; 2; 0; 0; 1; 1; 11,192503374574
528; 18; 2; 0; 0,991859399196711; 0; 21,5460030838986
543; 2; 0; 0; 1; 1; 17,8579651420215
546; 2; 0; 0; 1; 1; 22,3716371082912
556; 16; 0; 0; 1; 1; 13,1597260870356
558; 2; 0; 0; 1; 1; 12,5671676631848
562; 10; 0; 0; 1; 1; 11,1810542531011
565; 16; 0; 0; 1; 1; 15,0806026565927
570; 10; 0; 0; 1; 1; 18,8489241004063
574; 2; 0; 0; 1; 1; 18,6356303997358
574; 16; 0; 0; 1; 1; 17,3918957042532
576; 18; 0; 0; 1; 1; 20,1862378860732
583; 2; 0; 0; 1; 1; 18,6427772896423
591; 2; 0; 0; 1; 1; 7,2960556737559
597; 2; 0; 0; 1; 1; 16,1355983695195
602; 2; 0; 0; 1; 1; 18,8573945353496
608; 2; 0; 0; 1; 1; 18,8278614826457
